ticker,date,forward_return,z_sentiment,mkt_rf,rf,smb_3,hml_3,smb_5,hml_5,rmw,cma,mom
PG,2017-03-27,-0.022965415957006408,-0.4726333738825294,-0.05,0.0,0.54,-0.49,0.46,-0.49,-0.21,-0.26,-0.31
PG,2017-03-28,-0.026427430521821726,-0.4726333738825294,0.73,0.0,-0.15,0.73,-0.05,0.73,0.04,0.41,0.37
PG,2017-03-29,-0.028711490540218376,-0.4726333738825294,0.18,0.0,0.38,-0.08,0.33,-0.08,-0.25,0.15,-0.46
PG,2017-03-30,-0.027085864722559694,-0.4726333738825294,0.36,0.0,0.34,0.92,0.42,0.92,-0.06,-0.15,0.72
PG,2017-03-31,-0.033052829794738336,-0.4726333738825294,-0.16,0.0,0.58,-0.32,0.54,-0.32,0.04,0.1,0.0
PG,2017-04-03,-0.028859972361699904,-0.4726333738825294,-0.28,0.0,-1.11,-0.08,-1.15,-0.08,-0.16,-0.09,0.04
PG,2017-04-05,-0.03120636510745567,-0.4726333738825294,-0.44,0.0,-0.79,-0.3,-0.82,-0.3,0.45,-0.08,-0.45
PG,2017-04-06,-0.02446627987193828,-0.4726333738825294,0.31,0.0,0.66,0.48,0.73,0.48,-0.13,0.36,0.07
PG,2017-04-07,-0.02430111147231806,-0.4726333738825294,-0.08,0.0,0.13,-0.26,0.08,-0.26,0.0,-0.05,0.01
PG,2017-04-10,-0.02612235369997329,-0.4726333738825294,0.08,0.0,0.11,0.07,0.15,0.07,0.19,0.44,-0.91
PG,2017-04-11,-0.03307572064480646,-0.4726333738825294,-0.05,0.0,0.8,0.23,0.79,0.23,0.2,0.19,0.14
PG,2017-04-13,-0.03375482310356992,-0.4726333738825294,-0.75,0.0,-0.24,-0.83,-0.34,-0.83,-0.03,-0.38,-0.31
PG,2017-04-17,-0.03860618621676526,-0.4726333738825294,0.89,0.0,0.24,0.24,0.29,0.24,0.02,-0.14,0.52
PG,2017-04-18,-0.042725472618041715,-0.4726333738825294,-0.25,0.0,0.37,-0.19,0.31,-0.19,0.31,0.12,-0.02
PG,2017-04-19,-0.041629018791219385,-0.4726333738825294,-0.08,0.0,0.59,-0.45,0.56,-0.45,0.43,-0.84,0.19
PG,2017-04-20,-0.03459061643582695,-0.4726333738825294,0.83,0.0,0.54,0.26,0.6,0.26,0.2,-0.19,0.43
PG,2017-04-21,-0.027194488756799196,-0.4726333738825294,-0.28,0.0,0.11,-0.15,0.06,-0.15,0.35,-0.2,0.19
PG,2017-04-24,-0.0387497856275999,-0.4726333738825294,1.18,0.0,0.16,0.5,0.26,0.5,-0.08,0.13,0.94
PG,2017-04-25,-0.03888863330878678,-0.4726333738825294,0.66,0.0,0.37,-0.07,0.4,-0.07,-0.37,0.31,0.12
PG,2017-04-26,-0.010029696961583623,-0.4726333738825294,0.04,0.0,0.71,0.32,0.75,0.32,0.23,-0.01,-0.22
PG,2017-04-27,-0.005017429848070631,-0.4726333738825294,0.05,0.0,-0.14,-0.98,-0.2,-0.98,0.21,-0.56,0.25
PG,2017-05-01,0.01148236392116364,-0.4726333738825294,0.21,0.0,0.25,-0.1,0.23,-0.1,-0.2,-0.53,0.96
PG,2017-05-02,0.022152926212464452,-0.4726333738825294,0.03,0.0,-0.46,-0.23,-0.45,-0.23,0.43,-0.29,-0.57
PG,2017-05-03,0.024990806957199574,-0.4726333738825294,-0.19,0.0,-0.55,0.23,-0.51,0.23,-0.06,0.1,-0.02
PG,2017-05-04,0.02648908995369048,-0.4726333738825294,0.02,0.0,-0.08,-0.33,-0.14,-0.33,0.32,-0.73,-0.01
PG,2017-05-05,0.026589426488964785,-0.4726333738825294,0.46,0.0,0.07,0.0,0.09,0.0,-0.23,0.64,-0.32
PG,2017-05-08,0.025649878770270584,-0.4726333738825294,-0.04,0.0,-0.24,0.25,-0.2,0.25,0.13,0.07,0.01
PG,2017-05-09,0.016782181812785124,-0.4726333738825294,-0.05,0.0,0.49,-0.8,0.4,-0.8,0.34,-0.34,0.05
PG,2017-05-10,0.01930846993280122,-0.4726333738825294,0.2,0.0,0.19,0.03,0.25,0.03,-0.31,0.38,0.03
PG,2017-05-12,0.021696267025108407,-0.4726333738825294,-0.18,0.0,-0.29,-0.61,-0.38,-0.61,-0.27,-0.33,0.31
PG,2017-05-15,0.024441179578558625,-0.4726333738825294,0.53,0.0,0.26,0.2,0.25,0.2,-0.3,0.03,0.08
PG,2017-05-16,0.036409979122955294,-0.4726333738825294,-0.03,0.0,0.14,-0.09,0.1,-0.09,-0.24,-0.12,0.83
PG,2017-05-19,0.039309089448046564,-0.4726333738825294,0.7,0.0,-0.37,0.4,-0.33,0.4,-0.09,0.8,-0.25
PG,2017-05-22,0.037002601171492344,-0.4726333738825294,0.56,0.0,0.29,-0.3,0.25,-0.3,-0.04,-0.3,0.35
PG,2017-05-23,0.03427055184133776,-0.4726333738825294,0.18,0.0,-0.1,0.64,-0.02,0.64,-0.23,0.06,0.56
PG,2017-05-24,0.033756744361362445,-0.4726333738825294,0.24,0.0,-0.13,-0.46,-0.2,-0.46,0.15,-0.29,0.14
PG,2017-05-25,0.02878214103600696,-0.4726333738825294,0.42,0.0,-0.28,-0.75,-0.35,-0.75,0.55,-0.62,0.58
PG,2017-05-30,0.011098375040387465,-0.4726333738825294,-0.19,0.0,-0.5,-0.34,-0.54,-0.34,0.63,-0.01,0.07
PG,2017-06-01,-0.011119843300394394,-0.4726333738825294,0.94,0.0,1.0,0.04,1.01,0.04,-0.22,0.08,-0.42
PG,2017-06-05,-0.012057410272596325,-0.4726333738825294,-0.17,0.0,-0.46,-0.03,-0.45,-0.03,-0.17,0.05,0.05
PG,2017-06-06,-0.016103639117111213,-0.4726333738825294,-0.28,0.0,0.09,-0.03,0.1,-0.03,-0.47,0.35,-0.12
PG,2017-06-07,-0.01261678795938781,-0.4726333738825294,0.15,0.0,-0.17,-0.04,-0.12,-0.04,0.53,-0.67,1.16
PG,2017-06-08,-0.008651252122952813,-0.4726333738825294,0.18,0.0,1.14,0.93,1.19,0.93,-0.69,-0.06,0.96
PG,2017-06-09,-0.01576666573773755,-0.4726333738825294,-0.12,0.0,0.03,2.44,0.3,2.44,-0.16,1.09,-1.6
PG,2017-06-12,-0.014505772236669157,-0.4726333738825294,-0.12,0.0,-0.25,0.33,-0.17,0.33,0.08,0.58,-1.21
PG,2017-06-13,-0.015444106426770854,-0.4726333738825294,0.55,0.0,0.09,-0.14,0.05,-0.14,-0.3,-0.07,0.53
PG,2017-06-15,-0.020474232455840125,-0.4726333738825294,-0.3,0.0,-0.23,-0.12,-0.29,-0.12,0.08,-0.1,0.27
PG,2017-06-19,-0.00908995251439304,-0.4726333738825294,0.86,0.0,0.1,-0.73,0.09,-0.73,-0.12,-0.09,0.79
PG,2017-06-20,-0.00373693399957975,-0.4726333738825294,-0.73,0.0,-0.4,-0.48,-0.44,-0.48,-0.22,-0.25,0.18
PG,2017-06-21,-0.0010607137066043215,-0.4726333738825294,-0.07,0.0,-0.05,-1.66,-0.23,-1.66,-0.22,-1.15,0.63
PG,2017-06-22,-0.001776889442998697,-0.4726333738825294,0.02,0.0,0.51,-0.41,0.46,-0.41,-0.16,-0.04,-0.54
PG,2017-06-27,0.031389315216726166,-0.4726333738825294,-0.85,0.0,-0.39,1.35,-0.21,1.35,0.33,0.35,-0.32
PG,2017-06-28,0.02883008035671164,-0.4726333738825294,1.01,0.0,0.75,0.21,0.8,0.21,-0.18,-0.08,0.92
PG,2017-06-29,0.05221835576282352,-0.4726333738825294,-0.83,0.0,-0.13,1.38,0.05,1.38,-0.24,0.36,-0.49
PG,2017-06-30,0.05352517924202371,-0.4726333738825294,0.14,0.0,-0.09,-0.29,-0.1,-0.29,0.21,0.29,-0.35
PG,2017-07-03,0.04575139336983547,-0.4726333738825294,0.23,0.0,0.36,1.21,0.45,1.21,-0.57,0.67,-0.59
PG,2017-07-05,0.044517027977844625,-0.4726333738825294,0.12,0.0,-0.68,-0.58,-0.68,-0.58,0.16,-0.7,1.44
PG,2017-07-06,0.04591210159714043,-0.4726333738825294,-0.95,0.0,-0.5,0.12,-0.44,0.12,0.23,-0.01,0.73
PG,2017-07-10,0.05980564589645754,-0.4726333738825294,0.05,0.0,-0.44,-0.07,-0.45,-0.07,-0.11,-0.09,0.41
PG,2017-07-11,0.06766338250921056,-0.4726333738825294,0.0,0.0,0.36,-0.55,0.29,-0.55,-0.34,0.16,0.01
PG,2017-07-12,0.06324411646121186,-0.4726333738825294,0.72,0.0,0.12,-0.52,0.06,-0.52,0.11,-0.21,0.32
PG,2017-07-13,0.061783138982935304,-0.4726333738825294,0.17,0.0,-0.08,0.39,-0.02,0.39,-0.05,0.22,-0.37
PG,2017-07-14,0.06049346754924256,-0.4726333738825294,0.42,0.0,-0.13,-0.52,-0.22,-0.52,0.18,0.01,-0.14
PG,2017-07-17,0.06137412278200949,-0.4726333738825294,0.0,0.0,0.21,0.1,0.22,0.1,0.16,0.09,-0.17
PG,2017-07-19,0.04210490560860847,-0.4726333738825294,0.59,0.0,0.52,0.03,0.47,0.03,-0.25,0.15,-0.34
PG,2017-07-20,0.04367957786426979,-0.4726333738825294,-0.01,0.0,0.06,-0.05,0.05,-0.05,0.11,-0.28,-0.06
PG,2017-07-24,0.052279594885537906,-0.4726333738825294,-0.03,0.0,0.1,-0.18,0.1,-0.18,-0.25,-0.38,0.97
PG,2017-07-25,0.037020573183258465,-0.4726333738825294,0.38,0.0,0.36,0.96,0.43,0.96,-0.19,0.73,-0.68
PG,2017-07-26,0.03325836005033689,-0.4726333738825294,-0.06,0.0,-0.35,-0.76,-0.47,-0.76,-0.18,0.07,-0.2
PG,2017-07-27,0.020180954708628907,-0.46356135050826064,-0.14,0.0,-0.63,0.44,-0.66,0.44,0.32,0.39,-1.08
PG,2017-07-28,0.025052621356944638,-0.46356135050826064,-0.17,0.0,-0.03,0.27,-0.06,0.27,-0.2,0.2,0.17
PG,2017-07-31,0.01651646352991709,-0.46356135050826064,-0.11,0.0,-0.35,0.46,-0.25,0.46,-0.01,0.11,-0.04
PG,2017-08-02,0.013510362183019264,-0.46356135050826064,-0.08,0.0,-1.17,0.15,-1.16,0.15,0.04,-0.36,0.64
PG,2017-08-03,0.018379967969496258,-0.46356135050826064,-0.21,0.0,-0.34,-0.33,-0.35,-0.33,0.28,-0.29,0.3
PG,2017-08-07,0.013998140662009773,-0.4653267723797438,0.16,0.0,-0.1,-0.58,-0.11,-0.58,0.24,-0.36,0.41
PG,2017-08-09,0.01000876846261134,-0.4653267723797438,-0.14,0.0,-0.78,-0.08,-0.8,-0.08,0.19,0.07,-0.24
PG,2017-08-10,0.024525868808679796,-0.4653267723797438,-1.49,0.0,-0.3,0.26,-0.31,0.26,0.32,0.13,-0.47
PG,2017-08-11,0.023757456103369323,-0.4653267723797438,0.19,0.0,0.24,-0.87,0.17,-0.87,0.36,-0.1,0.01
PG,2017-08-14,0.02073107628974613,-0.4653267723797438,1.03,0.0,0.29,0.12,0.32,0.12,-0.02,-0.46,1.11
PG,2017-08-15,0.01464223306457546,-0.4653267723797438,-0.11,0.0,-0.86,-0.03,-0.87,-0.03,-0.18,-0.26,0.62
PG,2017-08-16,0.008978536151585947,-0.4653267723797438,0.18,0.0,-0.13,-0.44,-0.14,-0.44,0.35,-0.13,-0.03
PG,2017-08-18,0.01838459753786048,-0.4653267723797438,-0.15,0.0,0.12,0.24,0.11,0.24,-0.3,-0.02,0.21
PG,2017-08-21,0.016584412221321898,-0.4653267723797438,0.06,0.0,-0.24,-0.22,-0.27,-0.22,0.21,-0.11,0.05
PG,2017-08-23,-0.002163446991346185,-0.4653267723797438,-0.32,0.0,0.09,0.41,0.11,0.41,-0.53,0.09,-0.24
PG,2017-08-24,0.0048773576842644495,-0.4653267723797438,-0.15,0.0,0.59,0.16,0.58,0.16,-0.52,0.11,0.03
PG,2017-08-25,0.001513330218837039,-0.4653267723797438,0.18,0.0,0.12,0.56,0.16,0.56,0.11,0.23,-0.44
PG,2017-08-28,-0.017302804647844394,-0.4653267723797438,0.08,0.0,0.34,-0.74,0.31,-0.74,0.19,-0.19,0.4
PG,2017-08-29,-0.015489406610941336,-0.4653267723797438,0.1,0.0,0.13,-0.38,0.09,-0.38,0.01,0.09,0.23
PG,2017-08-30,-0.00968745232943169,-0.4653267723797438,0.53,0.0,0.0,-0.32,0.0,-0.32,0.08,-0.41,0.54
PG,2017-08-31,-0.005418900376774727,-0.4653267723797438,0.62,0.0,0.49,-0.43,0.41,-0.43,-0.34,-0.08,0.03
PG,2017-09-01,-0.004430794937973714,-0.4653267723797438,0.28,0.0,0.41,0.4,0.42,0.4,-0.11,0.35,-0.39
PG,2017-09-07,-0.006883836705034785,-0.4653267723797438,-0.07,0.0,0.14,-0.91,0.01,-0.91,0.01,0.08,0.02
PG,2017-09-08,-0.007755146019647774,-0.4653267723797438,-0.17,0.0,0.03,0.38,0.13,0.38,0.22,-0.13,0.46
PG,2017-09-11,-0.02521528786679539,-0.4653267723797438,1.07,0.0,-0.11,0.64,-0.07,0.64,-0.37,-0.1,0.3
PG,2017-09-18,-0.00375738342316001,-0.4653267723797438,0.24,0.0,0.39,0.21,0.41,0.21,-0.49,0.22,0.48
PG,2017-09-19,-0.014867049459715176,-0.4653267723797438,0.15,0.0,-0.29,0.4,-0.21,0.4,0.02,0.06,0.75
PG,2017-09-20,-0.022496805027346856,-0.4653267723797438,0.15,0.0,0.22,0.49,0.27,0.49,-0.19,0.31,-0.3
PG,2017-09-22,-0.04646376245162964,-0.4653267723797438,0.13,0.0,0.44,0.12,0.44,0.12,0.39,0.29,-0.35
PG,2017-09-25,-0.05487696939365294,-0.4653267723797438,-0.26,0.0,0.31,0.59,0.35,0.59,-0.22,0.63,-1.47
PG,2017-09-26,-0.05546813784196991,-0.4653267723797438,0.06,0.0,0.4,0.17,0.46,0.17,0.58,-0.14,-0.06
PG,2017-09-27,-0.029870399007661752,-0.4653267723797438,0.63,0.0,1.39,0.23,1.43,0.23,-0.28,-0.51,0.8
PG,2017-09-28,-0.03518291512743221,-0.4653267723797438,0.13,0.0,0.18,-0.05,0.17,-0.05,-0.09,-0.18,0.48
PG,2017-09-29,-0.044664630973177855,-0.4653267723797438,0.35,0.0,-0.14,-0.26,-0.14,-0.26,-0.1,-0.38,0.42
PG,2017-10-02,-0.052119168776291414,-0.46295294357556,0.5,0.0,0.85,0.13,0.88,0.13,-0.21,0.26,0.02
PG,2017-10-04,-0.056932884773376324,-0.46295294357556,0.05,0.0,-0.27,-0.45,-0.34,-0.45,-0.1,0.01,0.22
PG,2017-10-06,-0.061033151263982455,-0.46295294357556,-0.08,0.0,-0.06,-0.25,-0.08,-0.25,0.16,-0.34,0.64
PG,2017-10-09,-0.048721291579003734,-0.46295294357556,-0.23,0.0,-0.28,0.0,-0.29,0.0,0.09,-0.14,0.57
PG,2017-10-10,-0.036932329826018684,-0.46295294357556,0.24,0.0,-0.01,0.43,0.02,0.43,0.12,0.07,0.0
PG,2017-10-11,-0.03304439517310809,-0.46295294357556,0.16,0.0,-0.19,-0.19,-0.25,-0.19,-0.04,-0.07,0.41
PG,2017-10-12,-0.03612972295722239,-0.46295294357556,-0.18,0.0,0.04,-0.52,-0.1,-0.52,0.16,0.13,0.62
PG,2017-10-13,-0.036253848022337554,-0.46295294357556,0.04,0.0,-0.22,0.12,-0.27,0.12,0.15,0.02,-0.03
PG,2017-10-16,-0.03869493726995443,-0.46295294357556,0.17,0.0,-0.27,0.36,-0.26,0.36,0.03,-0.09,0.26
PG,2017-10-18,-0.03073380568920825,-0.46295294357556,0.14,0.0,0.29,0.23,0.35,0.23,0.29,-0.13,0.18
PG,2017-10-19,-0.034501420333449495,-0.46295294357556,0.02,0.0,-0.39,0.16,-0.35,0.16,0.14,0.09,-0.22
PG,2017-10-20,0.00022665683139866388,-0.46418660049374333,0.57,0.0,-0.09,0.27,0.0,0.27,0.07,0.04,0.13
PG,2017-10-23,0.01626554449629314,-0.46418660049374333,-0.45,0.0,-0.44,0.17,-0.38,0.17,0.27,-0.27,0.43
PG,2017-10-24,0.01552077924740658,-0.46418660049374333,0.2,0.0,-0.19,0.49,-0.1,0.49,-0.01,-0.13,0.67
PG,2017-10-26,0.01668567991314318,-0.46418660049374333,0.2,0.0,0.04,0.28,0.05,0.28,0.09,-0.19,0.32
PG,2017-10-27,0.0271139902851687,-0.46418660049374333,0.82,0.0,-0.03,-0.98,-0.08,-0.98,0.09,-1.29,0.97
PG,2017-10-30,0.03604965916728542,-0.46418660049374333,-0.46,0.0,-0.81,-0.05,-0.78,-0.05,-0.59,-0.4,-0.17
PG,2017-10-31,0.04227463529697584,-0.46418660049374333,0.23,0.0,0.84,-0.25,0.77,-0.25,-0.13,0.21,0.38
PG,2017-11-01,0.03993577348671584,-0.46418660049374333,0.05,0.0,-0.79,0.08,-0.8,0.08,0.0,-0.05,-0.47
PG,2017-11-02,0.05664104982403084,-0.46418660049374333,0.06,0.0,-0.01,0.51,0.01,0.51,-0.24,0.34,0.75
PG,2017-11-03,0.05567102043552086,-0.46418660049374333,0.3,0.0,-0.44,-0.72,-0.54,-0.72,-0.16,-0.12,0.5
PG,2017-11-06,0.060430045708404156,-0.46418660049374333,0.06,0.0,0.23,0.19,0.16,0.19,-0.65,0.07,-0.39
PG,2017-11-07,0.03586996214700888,-0.46418660049374333,-0.2,0.0,-1.36,-0.4,-1.42,-0.4,0.47,-0.08,-0.25
PG,2017-11-08,0.03185639137666718,-0.46418660049374333,0.12,0.0,0.04,-0.6,-0.05,-0.6,0.55,-0.03,-0.01
PG,2017-11-09,0.027910665575963556,-0.46418660049374333,-0.41,0.0,-0.04,0.22,-0.01,0.22,0.01,0.06,-0.82
PG,2017-11-10,0.01916948418086184,-0.46418660049374333,0.01,0.0,0.06,-0.43,0.06,-0.43,0.23,0.13,-0.11
PG,2017-11-13,0.021123491380337533,-0.46418660049374333,0.09,0.0,-0.3,0.09,-0.29,0.09,0.07,-0.76,0.84
PG,2017-11-14,0.023967342681433745,-0.46418660049374333,-0.22,0.0,-0.12,0.0,-0.06,0.0,0.97,-0.43,0.93
PG,2017-11-15,0.04148224547088941,-0.46286560134722643,-0.52,0.0,-0.04,0.23,0.05,0.23,-0.06,0.13,-0.12
PG,2017-11-20,0.036931995643933124,-0.46286560134722643,0.21,0.0,0.56,0.03,0.62,0.03,0.24,-0.01,0.46
PG,2017-11-21,0.03325070230937688,-0.46286560134722643,0.67,0.0,0.41,-0.33,0.36,-0.33,0.03,-0.63,0.94
PG,2017-11-24,0.045562361561522824,-0.46286560134722643,0.21,0.0,0.02,-0.43,0.0,-0.43,0.02,-0.09,0.5
PG,2017-11-27,0.03529700130931901,-0.46286560134722643,-0.06,0.0,-0.37,0.01,-0.31,0.01,0.61,-0.12,0.14
PG,2017-11-29,0.027971011304107396,-0.46286560134722643,0.02,0.0,0.07,1.48,0.34,1.48,0.84,0.59,-2.28
PG,2017-11-30,0.00733430305642746,-0.46286560134722643,0.82,0.0,-0.56,-0.52,-0.6,-0.52,-0.29,0.05,0.48
PG,2017-12-04,-0.0025159718550299415,-0.46286560134722643,-0.11,0.0,-0.34,1.22,-0.14,1.22,1.01,0.56,-1.98
PG,2017-12-05,-0.00175065759082349,-0.46286560134722643,-0.42,0.0,-0.46,-0.22,-0.47,-0.22,0.21,-0.12,0.95
PG,2017-12-06,0.005150844811230071,-0.46286560134722643,-0.09,0.0,-0.46,-0.52,-0.51,-0.52,0.4,-0.48,0.88
PG,2017-12-07,0.010543910474709817,-0.46286560134722643,0.42,0.0,0.26,-0.2,0.29,-0.2,-0.26,0.1,0.7
PG,2017-12-08,0.001107232006386516,-0.46286560134722643,0.51,0.0,-0.46,-0.13,-0.44,-0.13,-0.09,0.08,-0.47
PG,2017-12-11,-0.0008865186664100966,-0.46286560134722643,0.27,0.0,-0.43,-0.18,-0.43,-0.18,-0.04,0.07,-0.29
PG,2017-12-12,-0.002671340950072154,-0.46286560134722643,0.07,0.0,-0.52,0.5,-0.44,0.5,0.04,0.1,-0.59
PG,2017-12-14,0.002197649470566221,-0.46286560134722643,-0.47,0.0,-0.7,-0.22,-0.76,-0.22,-0.19,-0.13,0.47
PG,2017-12-15,-0.011127719944093895,-0.46286560134722643,0.92,0.0,0.68,0.04,0.68,0.04,0.31,-0.48,0.26
PG,2017-12-18,-0.0012599439996910933,-0.46286560134722643,0.66,0.0,0.75,0.27,0.82,0.27,0.2,0.16,-0.09
PG,2017-12-19,0.009931311573884605,-0.46286560134722643,-0.3,0.0,-0.36,-0.24,-0.34,-0.24,0.25,0.41,-0.06
PG,2017-12-20,-0.019677904292608406,-0.46286560134722643,0.01,0.0,0.35,0.06,0.37,0.06,-0.18,0.28,-0.27
PG,2017-12-21,-0.029309044869442302,-0.46286560134722643,0.24,0.0,0.27,0.63,0.31,0.63,-0.7,0.31,-0.74
PG,2017-12-22,-0.033827928569859056,-0.46286560134722643,-0.07,0.0,-0.21,-0.21,-0.19,-0.21,-0.1,0.21,0.11
PG,2017-12-26,-0.044130596846903236,-0.46286560134722643,-0.07,0.0,0.33,-0.07,0.31,-0.07,-0.13,0.61,-0.38
PG,2017-12-27,-0.04970527091860566,-0.46286560134722643,0.05,0.0,-0.13,-0.2,-0.16,-0.2,0.07,-0.12,0.59
PG,2017-12-29,-0.05313230744438158,-0.46286560134722643,-0.57,0.0,-0.31,0.01,-0.31,0.01,0.16,0.13,-0.18
PG,2018-01-02,-0.0457309768764238,-0.46286560134722643,0.85,0.01,0.35,-0.21,0.32,-0.21,-0.51,0.22,-0.64
PG,2018-01-03,-0.0623781057935775,-0.46286560134722643,0.59,0.01,-0.39,-0.19,-0.47,-0.19,-0.71,-0.07,0.21
PG,2018-01-04,-0.1042121800320549,-0.46286560134722643,0.42,0.01,-0.26,0.24,-0.22,0.24,-0.03,0.3,-0.2
PG,2018-01-05,-0.0902232133376707,-0.46286560134722643,0.66,0.01,-0.35,-0.25,-0.37,-0.25,0.39,-0.38,0.6
PG,2018-01-08,-0.10091733091407917,-0.46286560134722643,0.19,0.01,-0.15,0.04,-0.2,0.04,-0.06,0.04,0.16
PG,2018-01-09,-0.1122287307100599,-0.46286560134722643,0.15,0.01,-0.35,-0.04,-0.37,-0.04,-0.13,-0.06,0.53
PG,2018-01-10,-0.10987895825184346,-0.46286560134722643,-0.07,0.01,0.06,0.57,0.13,0.57,-0.37,-0.02,-0.23
PG,2018-01-18,-0.08405375279920502,-0.46286560134722643,-0.18,0.01,-0.5,-0.25,-0.44,-0.25,0.31,-0.3,0.41
PG,2018-01-19,-0.10684061240626608,-0.46286560134722643,0.57,0.01,0.94,-0.05,0.93,-0.05,0.09,0.12,0.55
PG,2018-01-22,-0.12678197370558075,-0.46286560134722643,0.77,0.01,-0.34,-0.16,-0.35,-0.16,-0.57,0.19,-0.3
PG,2018-01-23,-0.09219525574322829,-0.46270131159510364,0.22,0.01,0.14,-0.36,0.07,-0.36,-0.4,-0.28,0.03
PG,2018-01-24,-0.08221042581779647,-0.46270131159510364,-0.13,0.01,-0.84,0.44,-0.75,0.44,0.02,0.13,-0.18
PG,2018-01-25,-0.07595630758741112,-0.46270131159510364,0.07,0.01,0.14,-0.54,0.1,-0.54,0.19,-0.18,0.62
PG,2018-01-26,-0.08195583454486055,-0.46270131159510364,1.11,0.01,-0.6,-0.51,-0.61,-0.51,0.29,-0.18,0.6
PG,2018-01-29,-0.09601639068369117,-0.46270131159510364,-0.62,0.01,-0.03,-0.28,-0.03,-0.28,0.15,-0.31,-0.11
PG,2018-01-30,-0.09488161686311913,-0.46270131159510364,-1.06,0.01,0.14,-0.21,0.13,-0.21,0.4,-0.36,0.32
PG,2018-01-31,-0.07922180638744669,-0.46270131159510364,-0.07,0.01,-0.74,0.11,-0.67,0.11,0.1,-0.06,0.28
PG,2018-02-02,-0.050207755918136754,-0.46270131159510364,-2.13,0.01,0.04,-0.29,0.01,-0.29,0.72,-0.42,0.15
PG,2018-02-05,-0.023439338551608735,-0.46270131159510364,-4.03,0.01,0.79,-0.59,0.66,-0.59,0.19,-0.14,-0.23
PG,2018-02-06,-0.02925483856732425,-0.46270131159510364,1.67,0.01,-0.52,-0.19,-0.48,-0.19,0.03,-0.15,0.78
PG,2018-02-07,-0.018939112324964924,-0.46270131159510364,-0.38,0.01,0.53,0.21,0.6,0.21,0.32,0.3,0.15
PG,2018-02-08,-0.004488182929007878,-0.46270131159510364,-3.67,0.01,0.81,0.52,0.8,0.52,0.41,0.05,-1.13
PG,2018-02-09,-0.0025029079291629674,-0.46270131159510364,1.37,0.01,-0.59,0.15,-0.54,0.15,0.17,-0.44,0.58
PG,2018-02-12,-0.028648733023999062,-0.46270131159510364,1.36,0.01,-0.46,-0.3,-0.46,-0.3,-0.24,-0.18,0.53
PG,2018-02-15,-0.04550438940172674,-0.46270131159510364,1.22,0.01,-0.14,-0.63,-0.17,-0.63,0.21,-0.33,0.28
PG,2018-02-16,-0.05193723246812787,-0.46270131159510364,0.03,0.01,0.35,0.15,0.36,0.15,0.04,0.08,-0.15
PG,2018-02-20,-0.05286491486080491,-0.46270131159510364,-0.62,0.01,-0.36,-0.24,-0.3,-0.24,-0.27,-0.53,0.31
PG,2018-02-21,-0.047731762996300775,-0.46270131159510364,-0.44,0.01,0.79,0.23,0.82,0.23,0.1,-0.28,0.79
PG,2018-02-22,-0.06098491263186756,-0.46270131159510364,0.01,0.01,0.05,-0.41,-0.05,-0.41,0.1,0.48,0.18
PG,2018-02-23,-0.05724882639858664,-0.46270131159510364,1.54,0.01,-0.38,-0.14,-0.37,-0.14,-0.17,-0.14,0.04
PG,2018-02-26,-0.0470412680740101,-0.46270131159510364,1.12,0.01,-0.5,-0.06,-0.47,-0.06,-0.18,-0.25,0.1
PG,2018-02-28,0.009679024487477594,-0.46270131159510364,-1.11,0.01,-0.42,-0.31,-0.43,-0.31,0.22,-0.27,0.53
PG,2018-03-01,-0.016518791394758647,-0.46270131159510364,-1.19,0.01,1.0,-0.03,0.95,-0.03,-0.25,0.04,-0.85
PG,2018-03-02,-0.013081862180397863,-0.46270131159510364,0.7,0.01,1.18,-0.48,1.11,-0.48,-0.45,-0.39,-0.17
PG,2018-03-12,-0.019910016133365183,-0.46270131159510364,-0.09,0.01,0.47,-0.08,0.44,-0.08,-0.31,-0.24,-0.52
PG,2018-03-13,-0.024209183900009812,-0.46270131159510364,-0.67,0.01,0.08,0.03,0.09,0.03,0.45,0.05,-0.06
PG,2018-03-14,-0.007974602660990149,-0.46270131159510364,-0.53,0.01,0.23,-0.57,0.14,-0.57,-0.13,-0.43,0.34
PG,2018-03-15,-0.0007621105439702403,-0.46270131159510364,-0.17,0.01,-0.39,0.31,-0.39,0.31,0.12,-0.13,0.27
PG,2018-03-16,-0.006838143188387491,-0.46270131159510364,0.25,0.01,0.46,0.17,0.47,0.17,0.07,0.32,-0.43
PG,2018-03-19,-0.0058480869297860005,-0.46270131159510364,-1.37,0.01,0.35,0.41,0.42,0.41,0.3,0.1,0.46
PG,2018-03-20,-0.0340497100331546,-0.46270131159510364,0.14,0.01,-0.07,-0.36,-0.12,-0.36,-0.04,-0.12,1.3
PG,2018-03-21,-0.03319140407394261,-0.46270131159510364,-0.07,0.01,0.74,0.44,0.69,0.44,-1.12,0.82,-0.31
PG,2018-03-22,-0.03578671155969082,-0.46270131159510364,-2.54,0.01,0.51,-0.49,0.4,-0.49,0.22,0.04,-0.95
PG,2018-03-23,-0.036083803046193075,-0.46270131159510364,-2.1,0.01,0.21,-0.23,0.1,-0.23,0.09,0.75,-0.33
PG,2018-03-26,-0.045032688797415066,-0.46270131159510364,2.67,0.01,-0.68,0.03,-0.63,0.03,-0.02,-0.6,1.28
